date,delta,sigma_distance,direction,macro_tag
1970-11-20,-28.000000000000025,-4.01201337000728,down,
1971-08-16,-39.00000000000006,-5.589055203599239,down,
1971-08-17,-21.999999999999975,-3.1518087335025715,down,
1974-05-10,-28.000000000000114,-4.012013370007294,down,
1974-12-09,-21.999999999999975,-3.1518087335025715,down,
1975-04-07,22.000000000000064,3.15635860086525,up,
1975-05-02,-27.000000000000046,-3.8686459305898335,down,
1975-10-03,-21.999999999999886,-3.1518087335025586,down,
1977-02-04,-22.999999999999954,-3.295176172920019,down,
1977-04-14,-25.0,-3.581911051754926,down,
1978-01-09,26.000000000000068,3.729828358535052,up,
1978-10-31,23.000000000000043,3.2997260402826973,up,
1978-11-01,-39.00000000000006,-5.589055203599239,down,
1979-10-18,23.000000000000043,3.2997260402826973,up,
1979-10-19,34.999999999999964,5.020135313292091,up,
1979-10-22,31.00000000000005,4.446665555622301,up,
1979-10-26,-39.00000000000006,-5.589055203599239,down,
1979-11-09,-31.99999999999985,-4.585483127677057,down,
1979-11-16,22.000000000000064,3.15635860086525,up,
1979-11-26,-24.00000000000002,-3.4385436123374786,down,
1979-11-27,-24.00000000000002,-3.4385436123374786,down,
1980-02-05,41.99999999999999,6.023707389214247,up,
1980-02-07,-25.0,-3.581911051754926,down,
1980-02-15,33.00000000000001,4.733400434457196,up,
1980-02-20,21.999999999999886,3.1563586008652242,up,
1980-02-21,40.000000000000036,5.736972510379353,up,
1980-02-25,31.99999999999985,4.590032995039723,up,
1980-02-26,41.99999999999999,6.023707389214247,up,
1980-02-28,-66.00000000000001,-9.459976067870391,down,
1980-03-10,-27.000000000000135,-3.868645930589846,down,
1980-03-11,-33.999999999999986,-4.872218006511977,down,
1980-03-12,24.00000000000002,3.4430934797001442,up,
1980-03-18,-21.000000000000085,-3.0084412940851366,down,
1980-03-20,32.00000000000003,4.590032995039749,up,
1980-03-24,51.99999999999996,7.457381783388746,up,
1980-03-28,-25.0,-3.581911051754926,down,
1980-04-11,-30.999999999999872,-4.44211568825961,down,
1980-04-16,-58.999999999999986,-8.456403991948235,down,
1980-04-18,-27.999999999999936,-4.012013370007268,down,
1980-04-28,-41.000000000000014,-5.875790082434134,down,
1980-05-02,-55.00000000000007,-7.882934234278446,down,
1980-05-06,-36.99999999999992,-5.3023203247643185,down,
1980-05-20,-30.999999999999872,-4.44211568825961,down,
1980-05-23,-28.000000000000114,-4.012013370007294,down,
1980-06-03,-31.00000000000005,-4.442115688259635,down,
1980-06-06,-21.000000000000085,-3.0084412940851366,down,
1980-06-12,-24.00000000000002,-3.4385436123374786,down,
1980-07-31,27.999999999999936,4.016563237369934,up,
1980-08-11,25.0,3.5864609191175916,up,
1980-08-18,50.99999999999998,7.314014343971299,up,
1980-08-25,29.000000000000092,4.159930676787407,up,
1980-08-27,20.999999999999908,3.012991161447777,up,
1980-08-29,-25.99999999999998,-3.7252784911723733,down,
1980-09-03,-31.99999999999985,-4.585483127677057,down,
1980-09-15,33.999999999999986,4.876767873874643,up,
1980-09-19,-22.000000000000064,-3.151808733502584,down,
1980-09-22,39.00000000000006,5.593605070961905,up,
1980-09-30,-30.999999999999872,-4.44211568825961,down,
1980-10-03,-48.00000000000004,-6.879362158356289,down,
1980-10-22,25.99999999999998,3.729828358535039,up,
1980-10-27,42.99999999999997,6.167074828631694,up,
1980-10-28,24.00000000000002,3.4430934797001442,up,
1980-11-06,24.00000000000002,3.4430934797001442,up,
1980-11-07,-32.00000000000003,-4.585483127677082,down,
1980-11-14,31.99999999999985,4.590032995039723,up,
1980-11-17,25.0,3.5864609191175916,up,
1980-11-18,-27.999999999999936,-4.012013370007268,down,
1980-11-21,29.000000000000092,4.159930676787407,up,
1980-12-01,20.999999999999908,3.012991161447777,up,
1980-12-11,40.99999999999984,5.880339949796775,up,
1980-12-12,-40.99999999999984,-5.875790082434108,down,
1980-12-16,28.999999999999915,4.159930676787381,up,
1980-12-19,-76.99999999999996,-11.037017901462338,down,
1980-12-22,-67.99999999999997,-9.746710946705287,down,
1981-01-05,-32.00000000000003,-4.585483127677082,down,
1981-01-07,39.99999999999986,5.736972510379327,up,
1981-01-19,25.99999999999998,3.729828358535039,up,
1981-01-21,31.00000000000005,4.446665555622301,up,
