date,delta,sigma_distance,direction,macro_tag
2008-03-19,-0.4109147128757291,-3.0668268837473263,down,
2008-09-17,-3.332204510175204,-24.936654333386702,down,GFC
2008-09-18,2.03688192726104,15.258260275043119,up,GFC
2008-09-19,1.4596256342054401,10.936711781287082,up,GFC
2008-09-23,-0.4700036292457356,-3.509187791039995,down,GFC
2008-09-24,-0.49020633656325513,-3.660432533502095,down,GFC
2008-09-25,0.4389130421757044,3.295289734080287,up,GFC
2008-10-07,0.41773520069997866,3.1367447861404787,up,GFC
2008-10-10,-0.8754687373538999,-6.544645608122114,down,GFC
2008-10-15,-0.43531807125784566,-3.249519212834966,down,GFC
2008-10-16,0.7375989431307791,5.531359952641323,up,GFC
2008-10-17,0.5901992113075029,4.427872478006604,up,GFC
2008-10-20,0.401440957808439,3.014760215903761,up,GFC
2008-10-30,-0.4135623183407838,-3.0866478117254386,down,GFC
2008-11-19,-0.5389965007326869,-4.025693272991702,down,GFC
2008-11-20,-0.8472978603872038,-6.333748278135818,down,GFC
2008-11-21,-0.4054651081081643,-3.0260291799229573,down,GFC
2008-11-24,1.8718021769015913,14.022413814644661,up,GFC
2008-11-26,-0.6931471805599453,-5.1797207755637595,down,GFC
2008-12-01,1.9459101490553135,14.577212782259183,up,GFC
2008-12-03,-1.0986122886681096,-8.215178592645879,down,GFC
2008-12-08,0.4054651081081644,3.0448864542412806,up,GFC
2008-12-12,0.6931471805599453,5.198578049882084,up,GFC
2008-12-15,0.4054651081081644,3.0448864542412806,up,GFC
2008-12-22,-0.6931471805599453,-5.1797207755637595,down,GFC
2008-12-23,0.6931471805599453,5.198578049882084,up,GFC
2008-12-29,0.6931471805599453,5.198578049882084,up,GFC
2008-12-30,0.5108256237659907,3.8336532173237297,up,GFC
2009-01-05,0.5596157879354228,4.198913956813339,up,
2009-01-12,0.5389965007326868,4.044550547310025,up,
2009-10-08,-0.40546510810816444,-3.0260291799229586,down,
2009-11-06,0.4054651081081644,3.0448864542412806,up,
2009-11-18,-0.4054651081081643,-3.0260291799229573,down,
2009-11-19,-0.6931471805599453,-5.1797207755637595,down,
2009-11-23,0.9162907318741551,6.869111034405849,up,
2009-11-30,0.6931471805599453,5.198578049882084,up,
2009-12-07,-0.4054651081081643,-3.0260291799229573,down,
2009-12-10,-0.4054651081081643,-3.0260291799229573,down,
2009-12-11,0.4054651081081644,3.0448864542412806,up,
2009-12-21,0.47000362924573547,3.528045065358317,up,
2009-12-30,-0.6931471805599453,-5.1797207755637595,down,
2011-04-07,-0.4054651081081643,-3.0260291799229573,down,
2011-04-28,-0.4054651081081643,-3.0260291799229573,down,
2011-05-03,-0.5108256237659907,-3.8147959430054064,down,
2011-05-05,-0.4054651081081643,-3.0260291799229573,down,
2011-05-09,0.4054651081081644,3.0448864542412806,up,
2011-05-12,-0.4054651081081643,-3.0260291799229573,down,
2011-05-13,0.4054651081081644,3.0448864542412806,up,
2011-06-22,-0.4054651081081643,-3.0260291799229573,down,
2011-06-23,-0.6931471805599453,-5.1797207755637595,down,
2011-06-24,0.6931471805599453,5.198578049882084,up,
2011-06-28,0.4054651081081644,3.0448864542412806,up,
2011-06-29,-0.4054651081081643,-3.0260291799229573,down,
2011-06-30,0.4054651081081644,3.0448864542412806,up,
2011-07-01,-0.4054651081081643,-3.0260291799229573,down,
2011-07-06,-0.6931471805599453,-5.1797207755637595,down,
2011-07-07,1.0986122886681098,8.234035866964204,up,
2011-07-13,-1.0986122886681096,-8.215178592645879,down,
2011-07-15,0.6931471805599453,5.198578049882084,up,
2011-07-19,0.4054651081081644,3.0448864542412806,up,
2011-07-20,-0.4054651081081643,-3.0260291799229573,down,
2011-07-21,0.9162907318741551,6.869111034405849,up,
2011-08-02,-0.5108256237659907,-3.8147959430054064,down,
2011-08-03,-1.0986122886681096,-8.215178592645879,down,
2011-08-05,-0.6931471805599453,-5.1797207755637595,down,
2011-08-08,1.6094379124341003,12.05826044712877,up,
2011-08-09,-0.5108256237659907,-3.8147959430054064,down,
2011-08-10,-0.4054651081081643,-3.0260291799229573,down,
2011-08-11,0.4054651081081644,3.0448864542412806,up,
