date,delta,sigma_distance,direction,macro_tag
1987-03-12,0.11755578875164459,3.0034840752292764,up,
1987-09-25,0.12419038023138383,3.172896363350579,up,
2008-02-26,0.16131470361466,4.120854740067872,up,
2008-03-18,-0.1312138944841601,-3.348774595239123,down,
2008-03-20,0.16826157122565602,4.2982409048149535,up,
2008-03-28,-0.11942050122612484,-3.0476338629635276,down,
2008-04-18,-0.2078456141344464,-5.305542394473002,down,
2008-04-30,-0.13800567301944372,-3.522200607313761,down,
2008-05-01,-0.134172212896372,-3.4243143617393947,down,
2008-05-09,0.24541035208996112,6.268211705866383,up,
2008-05-16,0.1512309697239235,3.863369642989501,up,
2008-05-22,0.11826392049373426,3.0215660052298032,up,
2008-06-03,-0.371381091328428,-9.481371375812246,down,
2008-07-08,0.13244698984339767,3.3837263942224394,up,
2008-07-10,-0.13252821581409252,-3.3823353931436286,down,
2008-07-21,0.11778303565638365,3.009286756256118,up,
2008-07-22,-0.13928924087734712,-3.5549761246052825,down,
2008-07-25,0.1421397671611228,3.631228533376095,up,
2008-07-28,-0.12216763397420753,-3.1177810673614,down,
2008-07-29,0.13951627230882063,3.5642383852772643,up,
2008-08-28,-0.21056476910734964,-5.374975194837986,down,
2008-09-18,-0.13353139262452263,-3.4079512097864755,down,GFC
2008-09-29,0.23083320821962827,5.895988743097985,up,GFC
2008-10-22,-0.17553350234295562,-4.480462386254783,down,GFC
2008-11-04,-0.11905936001598821,-3.0384122313180857,down,GFC
2008-11-18,-0.1912501875382561,-4.881783192328393,down,GFC
2008-11-27,-0.2053699522302457,-5.242327116021244,down,GFC
2008-11-28,-0.7193954066348817,-18.367811729386517,down,GFC
2008-12-02,0.12136085700426734,3.1006453429732073,up,GFC
2008-12-04,0.24312605090154799,6.209882765453236,up,GFC
2008-12-05,-0.1304528883974351,-3.329342534829672,down,GFC
2008-12-08,0.22641687665917887,5.783219051543824,up,GFC
2008-12-11,-0.2876820724517809,-7.344142226933558,down,GFC
2008-12-12,0.16705408466316624,4.267408100406149,up,GFC
2008-12-16,-0.7687845947655654,-19.62894972035766,down,GFC
2008-12-17,-0.41985384556026384,-10.719108504169638,down,GFC
2008-12-22,0.519300250756963,13.261907484752863,up,GFC
2008-12-23,0.17384692980298233,4.440861347905141,up,GFC
2008-12-24,0.16623541904233033,4.2465037212208445,up,GFC
2008-12-25,-0.13481922280895148,-3.440835564297531,down,GFC
2008-12-26,0.20441251460814663,5.221344317417549,up,GFC
2008-12-29,0.1976102493090451,5.047650528998459,up,GFC
2008-12-31,-0.22159196062279093,-5.656551197201909,down,GFC
2009-01-05,0.14359091961225595,3.668283272603078,up,
2009-01-09,-0.20815576034871813,-5.313461884312337,down,
2009-01-12,0.2346473757956944,5.99338235931576,up,
2009-01-15,-0.20067069546215124,-5.122333014804375,down,
2009-01-16,0.27193371548364176,6.945477773403196,up,
2009-01-29,0.21570857282669165,5.509785749779919,up,
2009-02-16,0.13431233760759406,3.4313574855774247,up,
2009-02-18,-0.15977961869945895,-4.078191729049762,down,
2009-02-20,0.14014663174324185,3.5803344229082574,up,
2009-05-25,0.13749179384061938,3.5125439394929754,up,
2009-06-10,0.15177255742229095,3.877198921171733,up,
2009-06-30,0.16623541904233033,4.2465037212208445,up,
2009-08-28,-0.16882086957505224,-4.309057337428289,down,
2009-08-31,-0.1431008436406733,-3.652304249104961,down,
2009-09-17,-0.14614190021645224,-3.729956709604201,down,
2009-09-24,-0.2490129312926269,-6.35673739523239,down,
2009-09-28,-0.13543797089510412,-3.4566351096600307,down,
2009-10-05,-0.16232734026450368,-4.1432470291610475,down,
2009-10-08,-0.1269596274612881,-3.2401431726677856,down,
2009-10-14,0.2266461818654119,5.78907429067719,up,
2009-10-20,0.414876942290511,10.595489865141786,up,
2009-11-03,-0.1764958625224247,-4.505035962562919,down,
2009-11-13,0.21280457351903045,5.43563300519633,up,
2009-12-24,-0.19295481309532342,-4.925310290702832,down,
2012-07-16,0.13720112151348496,3.5051217094756844,up,
2014-10-02,-0.11999395851145389,-3.0622769214162,down,
2015-06-25,-0.16315164068623442,-4.164295291284075,down,
2015-07-15,-0.14941694317705936,-3.8135839417173414,down,
2015-08-31,0.1490959091656343,3.808851516958396,up,
2015-10-27,-0.38077249551779285,-9.721178043223638,down,
2015-10-29,0.24783616390458127,6.330154077347957,up,
2015-11-25,-0.18436445842375493,-4.705958180610119,down,
2015-12-07,-0.15082288973458366,-3.8494843621145622,down,
2016-02-08,0.12739849435582523,3.2548145878615546,up,
2016-02-17,0.12323264042394806,3.1484407668458,up,
2016-02-29,0.17551550232495505,4.483467842925516,up,
2016-07-07,-0.18336922582639828,-4.680545217046954,down,
2016-09-23,0.12921173148000625,3.301115049774256,up,
2017-03-03,0.13181170174499598,3.3675045046464,up,
2017-07-24,0.12386948171278571,3.1647023166701675,up,
2017-11-10,-0.13291845972148414,-3.392300153367149,down,
2018-01-15,0.12102663240222561,3.0921110187798893,up,
2018-05-24,-0.22024079165624838,-5.622049506033809,down,
2019-09-12,0.1254543061530348,3.205170329736695,up,
2019-11-08,-0.15040395382564972,-3.8387869603038536,down,
2019-12-20,-0.17958557697507987,-4.583930887241287,down,
2019-12-26,0.15624931648417958,3.991511610710854,up,
2019-12-27,-0.1861022796338606,-4.750332919951463,down,
2020-01-03,0.26469255422708216,6.760576909367283,up,
2020-01-14,-0.13424952550996336,-3.4262885159596133,down,
2020-01-21,-0.13176927763112345,-3.362956136031559,down,
2020-01-29,0.15043320342712574,3.842998921726663,up,
2020-02-25,0.17714019805195697,4.524953957248129,up,
2020-03-02,-0.2363887780642304,-6.034383458211894,down,COVID Shock
2020-03-03,0.158224005214894,4.0419346905974285,up,COVID Shock
2020-03-04,0.23124076154682918,5.906395494124541,up,COVID Shock
2020-03-09,-0.5306282510621704,-13.547699466953768,down,COVID Shock
2020-03-10,-0.22314355131420985,-5.696170596537002,down,COVID Shock
2020-03-12,0.5212969236332861,13.312891923152819,up,COVID Shock
2020-03-13,0.25391520998096345,6.485380681508852,up,COVID Shock
2020-03-18,0.4484824931918552,11.453597450086471,up,COVID Shock
2020-03-26,0.18641154204547966,4.761694923847042,up,COVID Shock
2020-04-01,0.15180601286800413,3.8780531958660673,up,
2020-04-03,-0.2606534000638617,-6.653973246959159,down,
2020-04-06,0.13297568269079968,3.397226406282754,up,
2020-04-08,-0.13875030850031453,-3.5412146492507617,down,
2020-04-10,-0.16251892949777494,-4.148139202324536,down,
2020-04-13,0.7249877864156039,18.514076538473102,up,
2020-04-22,-0.13390445735557951,-3.417477304934717,down,
2020-04-23,0.1698057488621241,4.337671014032482,up,
2020-04-28,0.12483719770992088,3.1894126521636053,up,
2020-06-11,-0.14701474296180966,-3.752244485289056,down,
2020-06-16,-0.1230049796375352,-3.1391624357856642,down,
2020-07-07,-0.13026519483790158,-3.3245498365176043,down,
2020-07-10,0.1502822030493379,3.8391431727199095,up,
2020-07-22,0.1281751934239978,3.2746473638090454,up,
2020-08-03,-0.2488960474166244,-6.353752800786969,down,
2020-08-11,0.290923566375952,7.430377876231393,up,
2020-08-25,0.12107793155323592,3.093420927095703,up,
2020-08-27,-0.13119221027135028,-3.3482208954191055,down,
2020-09-07,0.12825433552367904,3.2766682334036044,up,
2020-09-09,0.11778303565638346,3.009286756256113,up,
2020-09-16,0.13739986940244298,3.5101966767484214,up,
2020-09-18,-0.16766439899398114,-4.279527210685364,down,
2020-10-14,-0.1530759886974929,-3.9070165631303797,down,
2020-11-17,0.13595563623602894,3.4733186193653776,up,
2020-11-26,-0.1655144384775733,-4.224628618727231,down,
2020-11-30,0.21887915252775228,5.590745544134695,up,
2020-12-16,-0.12160713209478699,-3.1034688212828128,down,
2020-12-28,-0.13192754304254806,-3.3669973954763615,down,
2021-01-06,0.24116205681688804,6.159732770121193,up,
2021-01-11,0.11778303565638346,3.009286756256113,up,
2021-01-15,-0.1643030512912763,-4.193696213068478,down,
2021-01-21,-0.21667103680859237,-5.530896894961924,down,
2021-01-27,-0.1541506798272585,-3.9344584763021633,down,
2021-01-28,0.27193371548364176,6.945477773403196,up,
2021-01-29,0.28768207245178085,7.347607308623405,up,
2021-02-01,0.19415601444095756,4.959447685688792,up,
2021-02-15,-0.21357410029805918,-5.451817557218517,down,
2021-02-18,0.17435338714477774,4.453793583050501,up,
2021-03-18,-0.15257958759521706,-3.89434111102164,down,
2021-03-30,0.17062551703076345,4.3586035464427,up,
2021-03-31,-0.24294617861038947,-6.201824699175287,down,
2021-04-06,-0.19506058257138445,-4.979080477802508,down,
2021-04-07,0.1296778233085326,3.31301656373882,up,
2021-04-08,-0.16093036681263712,-4.107575734304664,down,
2021-04-13,-0.19415601444095737,-4.955982603998938,down,
2021-04-14,0.1793409286558168,4.581148948044024,up,
2021-04-19,0.1283811666482067,3.279906827833547,up,
2021-05-04,0.1523407245820188,3.891706897866126,up,
2021-05-14,0.12588024588900293,3.216046572153806,up,
2021-05-17,-0.21511137961694557,-5.491071519981622,down,
2021-05-19,0.13353139262452257,3.411416291476323,up,
2021-05-21,0.14518200984449808,3.7089112807743043,up,
2021-06-01,-0.3661040342275842,-9.34662331773952,down,
2021-06-16,0.16788087263916035,4.288519881475426,up,
2021-06-18,-0.13613217432458016,-3.474361384407819,down,
2021-06-22,0.13083960095881128,3.342682204889891,up,
2021-07-02,0.15535044001916243,3.9685590718632127,up,
2021-07-08,-0.13543797089510412,-3.4566351096600307,down,
2021-07-23,-0.32158362412746244,-8.209808102184331,down,
2021-07-27,-0.4286680051878285,-10.944175406168377,down,
2021-07-29,-0.17645643734155667,-4.504029252485766,down,
2021-08-03,-0.2461330695389086,-6.283200995793126,down,
2021-08-06,0.25131442828090617,6.418970506887515,up,
2021-08-09,0.12188981760903679,3.1141521921369697,up,
2021-08-17,-0.12783337150988489,-3.2624539628584377,down,
2021-08-19,0.2259564926908245,5.771463286063544,up,
2021-08-24,0.14077255388108223,3.5963171555122373,up,
2021-08-26,0.12221763272424911,3.122522852021375,up,
2021-08-31,-0.178691788743376,-4.561108274893376,down,
2021-09-07,-0.2394799706339033,-6.113316126161548,down,
2021-09-15,-0.14141165404982853,-3.609171303462474,down,
2021-09-23,-0.13205972201306637,-3.370372545537282,down,
2021-09-29,-0.19268434382950111,-4.918403939749744,down,
2021-10-01,0.12733942237660148,3.2533062027266584,up,
2021-10-22,-0.17589066646366416,-4.4895824641237585,down,
2021-11-05,-0.12136085700426748,-3.097180261283361,down,
2021-11-12,0.16788087263916035,4.288519881475426,up,
2021-11-22,0.23747337686903464,6.065543442561031,up,
2021-11-30,-0.20875481386210995,-5.328758534712099,down,
2021-12-30,-0.13353139262452263,-3.4079512097864755,down,
2021-12-31,0.18048837571229362,4.610448661813806,up,
2022-01-03,0.20649191772176764,5.274441247421587,up,
2022-01-04,-0.12715517548524674,-3.2451364323549265,down,
2022-01-10,0.22631312607548879,5.7805698117480455,up,
2022-01-24,-0.19301684591070253,-4.926894279894039,down,
2022-01-25,0.13272461565458246,3.3908154853982833,up,
2022-01-26,-0.13919713016020002,-3.552624105283514,down,
2022-01-28,0.15164126822183255,3.8738464911203576,up,
2022-02-11,-0.1791519820326755,-4.572859171441623,down,
2022-03-02,-0.18658595558041205,-4.762683439054975,down,Fed Hiking Cycle
2022-03-09,0.30710015830888254,7.8434422618429815,up,Fed Hiking Cycle
2022-03-14,0.13164519275691022,3.3632527479631866,up,Fed Hiking Cycle
2022-03-15,-0.1417462887434142,-3.617716099219416,down,Fed Hiking Cycle
2022-03-21,-0.1749414494963321,-4.465344495764989,down,Fed Hiking Cycle
2022-03-28,0.13434805253107854,3.432269455353719,up,Fed Hiking Cycle
2022-04-08,0.19470561599367617,4.973481595219682,up,
2022-05-24,-0.12972347602830145,-3.3107172104496745,down,
2023-02-09,0.15805693479432342,4.03766859790541,up,
2023-03-27,-0.380772495517793,-9.721178043223643,down,SVB / Banking Stress
2023-12-04,0.14461771916853483,3.694502288921168,up,
