date,delta,sigma_distance,direction,macro_tag
1963-02-28,48.99999999999998,3.693632398339645,up,
1963-06-06,-44.00000000000004,-3.3169487679535234,down,
1966-03-02,71.99999999999997,5.427432041616449,up,
1967-01-02,-54.999999999999986,-4.146157292998947,down,
1970-01-22,-54.0,-4.0707746998130006,down,
1970-08-03,-41.000000000000014,-3.090800988395677,down,
1971-01-28,51.99999999999996,3.9197801778974872,up,
1972-11-22,-41.99999999999999,-3.1661835815816235,down,
1976-04-21,43.00000000000006,3.2413368392239623,up,
1979-01-24,63.00000000000008,4.748988702942925,up,
1979-03-12,84.99999999999997,6.407405753033774,up,
1979-05-16,-60.00000000000014,-4.5230702589286995,down,
1979-05-22,41.000000000000014,3.0905716528520633,up,
1979-05-25,47.999999999999865,3.618249805153688,up,
1979-07-17,-58.00000000000001,-4.372305072556793,down,
1979-07-30,49.00000000000002,3.693632398339648,up,
1979-08-02,-58.999999999999986,-4.447687665742739,down,
1979-08-07,-64.00000000000006,-4.824600631672484,down,
1979-08-13,46.999999999999886,3.542867211967742,up,
1979-08-14,-54.99999999999989,-4.14615729299894,down,
1979-09-07,58.00000000000001,4.372075737013179,up,
1979-10-30,53.999999999999915,4.07054536426938,up,
1979-11-26,42.99999999999997,3.241336839223956,up,
1980-01-09,-72.00000000000006,-5.427661377160069,down,
1980-01-31,-59.999999999999964,-4.523070258928686,down,
1980-02-12,40.000000000000036,3.015189059666117,up,
1980-02-15,-49.00000000000002,-3.6938617338832618,down,
1980-02-26,-39.99999999999986,-3.0154183952097173,down,
1980-03-07,74.00000000000003,5.578197227988349,up,
1980-03-19,44.00000000000013,3.316719432409916,up,
1980-04-22,-43.99999999999995,-3.3169487679535163,down,
1980-05-29,-66.00000000000001,-4.975365818044377,down,
1980-07-01,60.00000000000014,4.522840923385085,up,
1980-07-04,44.99999999999993,3.392102025595849,up,
1980-07-11,49.00000000000002,3.693632398339648,up,
1980-07-22,-52.000000000000135,-3.920009513441115,down,
1980-08-12,-52.999999999999936,-3.9953921066270475,down,
1980-08-14,-72.99999999999986,-5.503043970346002,down,
1980-08-22,40.000000000000036,3.015189059666117,up,
1980-08-29,40.000000000000036,3.015189059666117,up,
1980-09-11,54.99999999999989,4.145927957455326,up,
1980-09-16,-40.000000000000036,-3.0154183952097307,down,
1980-09-22,68.00000000000014,5.12590166887267,up,
1980-10-20,-42.99999999999997,-3.24156617476757,down,
1980-11-25,-76.99999999999996,-5.804574343089802,down,
1980-12-10,49.00000000000002,3.693632398339648,up,
1980-12-11,50.0,3.7690149915255944,up,
1981-01-08,-41.000000000000014,-3.090800988395677,down,
1981-01-22,-42.00000000000017,-3.166183581581637,down,
1981-02-11,-54.00000000000009,-4.070774699813008,down,
1981-04-28,45.99999999999973,3.467484618781782,up,
1981-05-25,-58.999999999999986,-4.447687665742739,down,
1981-07-16,61.999999999999744,4.6736061097569515,up,
1981-07-17,-41.000000000000014,-3.090800988395677,down,
1981-08-07,-43.00000000000033,-3.241566174767597,down,
1981-08-14,78.99999999999991,5.955110193918081,up,
1981-08-19,78.00000000000011,5.879727600732148,up,
1981-08-26,-39.99999999999986,-3.0154183952097173,down,
1981-10-05,-41.999999999999815,-3.16618358158161,down,
1981-10-26,-47.999999999999865,-3.618479140697302,down,
1981-11-05,-44.00000000000013,-3.3169487679535297,down,
1981-11-09,-47.000000000000064,-3.543096547511369,down,
1981-11-12,90.00000000000003,6.784318718963518,up,
1981-11-17,56.99999999999967,4.296693143827206,up,
1981-12-01,-43.00000000000033,-3.241566174767597,down,
1981-12-10,41.000000000000014,3.0905716528520633,up,
1981-12-17,52.00000000000031,3.919780177897514,up,
1982-01-15,58.000000000000185,4.372075737013192,up,
1982-01-21,46.000000000000085,3.4674846187818087,up,
1982-03-01,-68.99999999999994,-5.201513597602216,down,
1982-04-27,50.0,3.7690149915255944,up,
1982-04-29,-100.0,-7.538373986366609,down,
1982-05-12,-65.00000000000003,-4.89998322485843,down,
1982-06-03,48.00000000000004,3.6182498051537015,up,
1982-06-07,-43.99999999999995,-3.3169487679535163,down,
1982-07-06,-40.000000000000036,-3.0154183952097307,down,
1982-07-07,-48.999999999999844,-3.6938617338832485,down,
1982-07-14,-68.99999999999994,-5.201513597602216,down,
1982-07-21,67.0,5.0505190756867115,up,
1982-08-09,-72.00000000000006,-5.427661377160069,down,
